"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|GR"
"01.01.2022 00:00 - 01.01.2022 01:00","170.28","EUR"
"01.01.2022 01:00 - 01.01.2022 02:00","155.72","EUR"
"01.01.2022 02:00 - 01.01.2022 03:00","147.09","EUR"
"01.01.2022 03:00 - 01.01.2022 04:00","91.00","EUR"
"01.01.2022 04:00 - 01.01.2022 05:00","104.00","EUR"
"01.01.2022 05:00 - 01.01.2022 06:00","140.60","EUR"
"01.01.2022 06:00 - 01.01.2022 07:00","147.09","EUR"
"01.01.2022 07:00 - 01.01.2022 08:00","99.99","EUR"
"01.01.2022 08:00 - 01.01.2022 09:00","40.62","EUR"
"01.01.2022 09:00 - 01.01.2022 10:00","43.51","EUR"
"01.01.2022 10:00 - 01.01.2022 11:00","135.80","EUR"
"01.01.2022 11:00 - 01.01.2022 12:00","150.70","EUR"
"01.01.2022 12:00 - 01.01.2022 13:00","155.72","EUR"
"01.01.2022 13:00 - 01.01.2022 14:00","63.96","EUR"
"01.01.2022 14:00 - 01.01.2022 15:00","100.00","EUR"
"01.01.2022 15:00 - 01.01.2022 16:00","155.00","EUR"
"01.01.2022 16:00 - 01.01.2022 17:00","169.78","EUR"
"01.01.2022 17:00 - 01.01.2022 18:00","203.10","EUR"
"01.01.2022 18:00 - 01.01.2022 19:00","205.83","EUR"
"01.01.2022 19:00 - 01.01.2022 20:00","214.66","EUR"
"01.01.2022 20:00 - 01.01.2022 21:00","214.66","EUR"
"01.01.2022 21:00 - 01.01.2022 22:00","203.00","EUR"
"01.01.2022 22:00 - 01.01.2022 23:00","180.00","EUR"
"01.01.2022 23:00 - 02.01.2022 00:00","162.44","EUR"
"02.01.2022 00:00 - 02.01.2022 01:00","155.72","EUR"
"02.01.2022 01:00 - 02.01.2022 02:00","142.85","EUR"
"02.01.2022 02:00 - 02.01.2022 03:00","140.60","EUR"
"02.01.2022 03:00 - 02.01.2022 04:00","59.29","EUR"
"02.01.2022 04:00 - 02.01.2022 05:00","9.70","EUR"
"02.01.2022 05:00 - 02.01.2022 06:00","9.70","EUR"
"02.01.2022 06:00 - 02.01.2022 07:00","9.70","EUR"
"02.01.2022 07:00 - 02.01.2022 08:00","24.33","EUR"
"02.01.2022 08:00 - 02.01.2022 09:00","48.95","EUR"
"02.01.2022 09:00 - 02.01.2022 10:00","60.01","EUR"
"02.01.2022 10:00 - 02.01.2022 11:00","70.09","EUR"
"02.01.2022 11:00 - 02.01.2022 12:00","66.26","EUR"
"02.01.2022 12:00 - 02.01.2022 13:00","64.54","EUR"
"02.01.2022 13:00 - 02.01.2022 14:00","73.77","EUR"
"02.01.2022 14:00 - 02.01.2022 15:00","133.97","EUR"
"02.01.2022 15:00 - 02.01.2022 16:00","167.75","EUR"
"02.01.2022 16:00 - 02.01.2022 17:00","194.21","EUR"
"02.01.2022 17:00 - 02.01.2022 18:00","245.00","EUR"
"02.01.2022 18:00 - 02.01.2022 19:00","225.19","EUR"
"02.01.2022 19:00 - 02.01.2022 20:00","216.29","EUR"
"02.01.2022 20:00 - 02.01.2022 21:00","199.64","EUR"
"02.01.2022 21:00 - 02.01.2022 22:00","178.41","EUR"
"02.01.2022 22:00 - 02.01.2022 23:00","154.44","EUR"
"02.01.2022 23:00 - 03.01.2022 00:00","221.56","EUR"
"03.01.2022 00:00 - 03.01.2022 01:00","201.59","EUR"
"03.01.2022 01:00 - 03.01.2022 02:00","272.18","EUR"
"03.01.2022 02:00 - 03.01.2022 03:00","272.18","EUR"
"03.01.2022 03:00 - 03.01.2022 04:00","83.27","EUR"
"03.01.2022 04:00 - 03.01.2022 05:00","85.00","EUR"
"03.01.2022 05:00 - 03.01.2022 06:00","84.50","EUR"
"03.01.2022 06:00 - 03.01.2022 07:00","164.46","EUR"
"03.01.2022 07:00 - 03.01.2022 08:00","202.03","EUR"
"03.01.2022 08:00 - 03.01.2022 09:00","212.00","EUR"
"03.01.2022 09:00 - 03.01.2022 10:00","202.03","EUR"
"03.01.2022 10:00 - 03.01.2022 11:00","201.59","EUR"
"03.01.2022 11:00 - 03.01.2022 12:00","201.59","EUR"
"03.01.2022 12:00 - 03.01.2022 13:00","202.03","EUR"
"03.01.2022 13:00 - 03.01.2022 14:00","199.89","EUR"
"03.01.2022 14:00 - 03.01.2022 15:00","207.16","EUR"
"03.01.2022 15:00 - 03.01.2022 16:00","230.36","EUR"
"03.01.2022 16:00 - 03.01.2022 17:00","202.03","EUR"
"03.01.2022 17:00 - 03.01.2022 18:00","245.55","EUR"
"03.01.2022 18:00 - 03.01.2022 19:00","252.79","EUR"
"03.01.2022 19:00 - 03.01.2022 20:00","234.70","EUR"
"03.01.2022 20:00 - 03.01.2022 21:00","176.60","EUR"
"03.01.2022 21:00 - 03.01.2022 22:00","199.08","EUR"
"03.01.2022 22:00 - 03.01.2022 23:00","170.00","EUR"
"03.01.2022 23:00 - 04.01.2022 00:00","195.00","EUR"
"04.01.2022 00:00 - 04.01.2022 01:00","226.64","EUR"
"04.01.2022 01:00 - 04.01.2022 02:00","226.64","EUR"
"04.01.2022 02:00 - 04.01.2022 03:00","226.64","EUR"
"04.01.2022 03:00 - 04.01.2022 04:00","105.81","EUR"
"04.01.2022 04:00 - 04.01.2022 05:00","105.00","EUR"
"04.01.2022 05:00 - 04.01.2022 06:00","120.00","EUR"
"04.01.2022 06:00 - 04.01.2022 07:00","196.00","EUR"
"04.01.2022 07:00 - 04.01.2022 08:00","226.64","EUR"
"04.01.2022 08:00 - 04.01.2022 09:00","200.68","EUR"
"04.01.2022 09:00 - 04.01.2022 10:00","192.80","EUR"
"04.01.2022 10:00 - 04.01.2022 11:00","189.88","EUR"
"04.01.2022 11:00 - 04.01.2022 12:00","182.42","EUR"
"04.01.2022 12:00 - 04.01.2022 13:00","182.46","EUR"
"04.01.2022 13:00 - 04.01.2022 14:00","179.59","EUR"
"04.01.2022 14:00 - 04.01.2022 15:00","192.00","EUR"
"04.01.2022 15:00 - 04.01.2022 16:00","192.00","EUR"
"04.01.2022 16:00 - 04.01.2022 17:00","201.52","EUR"
"04.01.2022 17:00 - 04.01.2022 18:00","210.26","EUR"
"04.01.2022 18:00 - 04.01.2022 19:00","197.19","EUR"
"04.01.2022 19:00 - 04.01.2022 20:00","190.35","EUR"
"04.01.2022 20:00 - 04.01.2022 21:00","170.84","EUR"
"04.01.2022 21:00 - 04.01.2022 22:00","161.30","EUR"
"04.01.2022 22:00 - 04.01.2022 23:00","156.80","EUR"
"04.01.2022 23:00 - 05.01.2022 00:00","145.60","EUR"
"05.01.2022 00:00 - 05.01.2022 01:00","142.60","EUR"
"05.01.2022 01:00 - 05.01.2022 02:00","174.00","EUR"
"05.01.2022 02:00 - 05.01.2022 03:00","84.50","EUR"
"05.01.2022 03:00 - 05.01.2022 04:00","75.38","EUR"
"05.01.2022 04:00 - 05.01.2022 05:00","79.11","EUR"
"05.01.2022 05:00 - 05.01.2022 06:00","94.79","EUR"
"05.01.2022 06:00 - 05.01.2022 07:00","181.41","EUR"
"05.01.2022 07:00 - 05.01.2022 08:00","134.45","EUR"
"05.01.2022 08:00 - 05.01.2022 09:00","154.60","EUR"
"05.01.2022 09:00 - 05.01.2022 10:00","147.18","EUR"
"05.01.2022 10:00 - 05.01.2022 11:00","138.56","EUR"
"05.01.2022 11:00 - 05.01.2022 12:00","129.99","EUR"
"05.01.2022 12:00 - 05.01.2022 13:00","131.97","EUR"
"05.01.2022 13:00 - 05.01.2022 14:00","130.67","EUR"
"05.01.2022 14:00 - 05.01.2022 15:00","134.60","EUR"
"05.01.2022 15:00 - 05.01.2022 16:00","146.61","EUR"
"05.01.2022 16:00 - 05.01.2022 17:00","196.00","EUR"
"05.01.2022 17:00 - 05.01.2022 18:00","236.18","EUR"
"05.01.2022 18:00 - 05.01.2022 19:00","179.56","EUR"
"05.01.2022 19:00 - 05.01.2022 20:00","175.72","EUR"
"05.01.2022 20:00 - 05.01.2022 21:00","158.60","EUR"
"05.01.2022 21:00 - 05.01.2022 22:00","137.15","EUR"
"05.01.2022 22:00 - 05.01.2022 23:00","207.46","EUR"
"05.01.2022 23:00 - 06.01.2022 00:00","200.00","EUR"
"06.01.2022 00:00 - 06.01.2022 01:00","207.15","EUR"
"06.01.2022 01:00 - 06.01.2022 02:00","195.00","EUR"
"06.01.2022 02:00 - 06.01.2022 03:00","189.44","EUR"
"06.01.2022 03:00 - 06.01.2022 04:00","111.55","EUR"
"06.01.2022 04:00 - 06.01.2022 05:00","130.84","EUR"
"06.01.2022 05:00 - 06.01.2022 06:00","158.39","EUR"
"06.01.2022 06:00 - 06.01.2022 07:00","189.10","EUR"
"06.01.2022 07:00 - 06.01.2022 08:00","228.26","EUR"
"06.01.2022 08:00 - 06.01.2022 09:00","230.82","EUR"
"06.01.2022 09:00 - 06.01.2022 10:00","212.90","EUR"
"06.01.2022 10:00 - 06.01.2022 11:00","215.50","EUR"
"06.01.2022 11:00 - 06.01.2022 12:00","231.90","EUR"
"06.01.2022 12:00 - 06.01.2022 13:00","226.00","EUR"
"06.01.2022 13:00 - 06.01.2022 14:00","209.20","EUR"
"06.01.2022 14:00 - 06.01.2022 15:00","216.06","EUR"
"06.01.2022 15:00 - 06.01.2022 16:00","230.77","EUR"
"06.01.2022 16:00 - 06.01.2022 17:00","245.96","EUR"
"06.01.2022 17:00 - 06.01.2022 18:00","274.11","EUR"
"06.01.2022 18:00 - 06.01.2022 19:00","273.44","EUR"
"06.01.2022 19:00 - 06.01.2022 20:00","252.54","EUR"
"06.01.2022 20:00 - 06.01.2022 21:00","231.96","EUR"
"06.01.2022 21:00 - 06.01.2022 22:00","213.07","EUR"
"06.01.2022 22:00 - 06.01.2022 23:00","198.05","EUR"
"06.01.2022 23:00 - 07.01.2022 00:00","212.02","EUR"
"07.01.2022 00:00 - 07.01.2022 01:00","213.47","EUR"
"07.01.2022 01:00 - 07.01.2022 02:00","208.63","EUR"
"07.01.2022 02:00 - 07.01.2022 03:00","204.35","EUR"
"07.01.2022 03:00 - 07.01.2022 04:00","203.91","EUR"
"07.01.2022 04:00 - 07.01.2022 05:00","202.54","EUR"
"07.01.2022 05:00 - 07.01.2022 06:00","205.17","EUR"
"07.01.2022 06:00 - 07.01.2022 07:00","229.22","EUR"
"07.01.2022 07:00 - 07.01.2022 08:00","240.00","EUR"
"07.01.2022 08:00 - 07.01.2022 09:00","248.58","EUR"
"07.01.2022 09:00 - 07.01.2022 10:00","222.54","EUR"
"07.01.2022 10:00 - 07.01.2022 11:00","254.18","EUR"
"07.01.2022 11:00 - 07.01.2022 12:00","241.22","EUR"
"07.01.2022 12:00 - 07.01.2022 13:00","248.58","EUR"
"07.01.2022 13:00 - 07.01.2022 14:00","229.53","EUR"
"07.01.2022 14:00 - 07.01.2022 15:00","233.49","EUR"
"07.01.2022 15:00 - 07.01.2022 16:00","237.08","EUR"
"07.01.2022 16:00 - 07.01.2022 17:00","239.00","EUR"
"07.01.2022 17:00 - 07.01.2022 18:00","266.86","EUR"
"07.01.2022 18:00 - 07.01.2022 19:00","254.99","EUR"
"07.01.2022 19:00 - 07.01.2022 20:00","240.97","EUR"
"07.01.2022 20:00 - 07.01.2022 21:00","227.91","EUR"
"07.01.2022 21:00 - 07.01.2022 22:00","213.81","EUR"
"07.01.2022 22:00 - 07.01.2022 23:00","229.00","EUR"
"07.01.2022 23:00 - 08.01.2022 00:00","207.49","EUR"
"08.01.2022 00:00 - 08.01.2022 01:00","297.37","EUR"
"08.01.2022 01:00 - 08.01.2022 02:00","248.11","EUR"
"08.01.2022 02:00 - 08.01.2022 03:00","220.60","EUR"
"08.01.2022 03:00 - 08.01.2022 04:00","201.00","EUR"
"08.01.2022 04:00 - 08.01.2022 05:00","201.00","EUR"
"08.01.2022 05:00 - 08.01.2022 06:00","201.00","EUR"
"08.01.2022 06:00 - 08.01.2022 07:00","215.43","EUR"
"08.01.2022 07:00 - 08.01.2022 08:00","228.77","EUR"
"08.01.2022 08:00 - 08.01.2022 09:00","238.11","EUR"
"08.01.2022 09:00 - 08.01.2022 10:00","239.00","EUR"
"08.01.2022 10:00 - 08.01.2022 11:00","248.10","EUR"
"08.01.2022 11:00 - 08.01.2022 12:00","294.37","EUR"
"08.01.2022 12:00 - 08.01.2022 13:00","297.37","EUR"
"08.01.2022 13:00 - 08.01.2022 14:00","294.37","EUR"
"08.01.2022 14:00 - 08.01.2022 15:00","294.37","EUR"
"08.01.2022 15:00 - 08.01.2022 16:00","243.78","EUR"
"08.01.2022 16:00 - 08.01.2022 17:00","242.67","EUR"
"08.01.2022 17:00 - 08.01.2022 18:00","290.00","EUR"
"08.01.2022 18:00 - 08.01.2022 19:00","297.37","EUR"
"08.01.2022 19:00 - 08.01.2022 20:00","294.37","EUR"
"08.01.2022 20:00 - 08.01.2022 21:00","283.00","EUR"
"08.01.2022 21:00 - 08.01.2022 22:00","241.77","EUR"
"08.01.2022 22:00 - 08.01.2022 23:00","233.56","EUR"
"08.01.2022 23:00 - 09.01.2022 00:00","294.37","EUR"
"09.01.2022 00:00 - 09.01.2022 01:00","300.88","EUR"
"09.01.2022 01:00 - 09.01.2022 02:00","297.88","EUR"
"09.01.2022 02:00 - 09.01.2022 03:00","248.47","EUR"
"09.01.2022 03:00 - 09.01.2022 04:00","191.00","EUR"
"09.01.2022 04:00 - 09.01.2022 05:00","182.00","EUR"
"09.01.2022 05:00 - 09.01.2022 06:00","172.00","EUR"
"09.01.2022 06:00 - 09.01.2022 07:00","176.33","EUR"
"09.01.2022 07:00 - 09.01.2022 08:00","187.66","EUR"
"09.01.2022 08:00 - 09.01.2022 09:00","190.66","EUR"
"09.01.2022 09:00 - 09.01.2022 10:00","194.36","EUR"
"09.01.2022 10:00 - 09.01.2022 11:00","248.47","EUR"
"09.01.2022 11:00 - 09.01.2022 12:00","294.88","EUR"
"09.01.2022 12:00 - 09.01.2022 13:00","248.73","EUR"
"09.01.2022 13:00 - 09.01.2022 14:00","248.47","EUR"
"09.01.2022 14:00 - 09.01.2022 15:00","260.00","EUR"
"09.01.2022 15:00 - 09.01.2022 16:00","223.35","EUR"
"09.01.2022 16:00 - 09.01.2022 17:00","225.55","EUR"
"09.01.2022 17:00 - 09.01.2022 18:00","257.35","EUR"
"09.01.2022 18:00 - 09.01.2022 19:00","269.60","EUR"
"09.01.2022 19:00 - 09.01.2022 20:00","269.36","EUR"
"09.01.2022 20:00 - 09.01.2022 21:00","242.08","EUR"
"09.01.2022 21:00 - 09.01.2022 22:00","222.80","EUR"
"09.01.2022 22:00 - 09.01.2022 23:00","218.34","EUR"
"09.01.2022 23:00 - 10.01.2022 00:00","248.47","EUR"
"10.01.2022 00:00 - 10.01.2022 01:00","196.23","EUR"
"10.01.2022 01:00 - 10.01.2022 02:00","204.02","EUR"
"10.01.2022 02:00 - 10.01.2022 03:00","195.91","EUR"
"10.01.2022 03:00 - 10.01.2022 04:00","186.66","EUR"
"10.01.2022 04:00 - 10.01.2022 05:00","178.04","EUR"
"10.01.2022 05:00 - 10.01.2022 06:00","192.15","EUR"
"10.01.2022 06:00 - 10.01.2022 07:00","237.44","EUR"
"10.01.2022 07:00 - 10.01.2022 08:00","299.95","EUR"
"10.01.2022 08:00 - 10.01.2022 09:00","304.35","EUR"
"10.01.2022 09:00 - 10.01.2022 10:00","297.74","EUR"
"10.01.2022 10:00 - 10.01.2022 11:00","269.95","EUR"
"10.01.2022 11:00 - 10.01.2022 12:00","269.95","EUR"
"10.01.2022 12:00 - 10.01.2022 13:00","283.22","EUR"
"10.01.2022 13:00 - 10.01.2022 14:00","256.57","EUR"
"10.01.2022 14:00 - 10.01.2022 15:00","256.57","EUR"
"10.01.2022 15:00 - 10.01.2022 16:00","248.50","EUR"
"10.01.2022 16:00 - 10.01.2022 17:00","235.20","EUR"
"10.01.2022 17:00 - 10.01.2022 18:00","240.00","EUR"
"10.01.2022 18:00 - 10.01.2022 19:00","248.50","EUR"
"10.01.2022 19:00 - 10.01.2022 20:00","279.70","EUR"
"10.01.2022 20:00 - 10.01.2022 21:00","239.44","EUR"
"10.01.2022 21:00 - 10.01.2022 22:00","231.89","EUR"
"10.01.2022 22:00 - 10.01.2022 23:00","215.33","EUR"
"10.01.2022 23:00 - 11.01.2022 00:00","200.00","EUR"
"11.01.2022 00:00 - 11.01.2022 01:00","193.01","EUR"
"11.01.2022 01:00 - 11.01.2022 02:00","181.00","EUR"
"11.01.2022 02:00 - 11.01.2022 03:00","170.47","EUR"
"11.01.2022 03:00 - 11.01.2022 04:00","167.27","EUR"
"11.01.2022 04:00 - 11.01.2022 05:00","167.27","EUR"
"11.01.2022 05:00 - 11.01.2022 06:00","192.54","EUR"
"11.01.2022 06:00 - 11.01.2022 07:00","248.65","EUR"
"11.01.2022 07:00 - 11.01.2022 08:00","239.88","EUR"
"11.01.2022 08:00 - 11.01.2022 09:00","273.50","EUR"
"11.01.2022 09:00 - 11.01.2022 10:00","256.88","EUR"
"11.01.2022 10:00 - 11.01.2022 11:00","275.67","EUR"
"11.01.2022 11:00 - 11.01.2022 12:00","259.97","EUR"
"11.01.2022 12:00 - 11.01.2022 13:00","257.30","EUR"
"11.01.2022 13:00 - 11.01.2022 14:00","248.79","EUR"
"11.01.2022 14:00 - 11.01.2022 15:00","255.01","EUR"
"11.01.2022 15:00 - 11.01.2022 16:00","248.65","EUR"
"11.01.2022 16:00 - 11.01.2022 17:00","248.65","EUR"
"11.01.2022 17:00 - 11.01.2022 18:00","268.75","EUR"
"11.01.2022 18:00 - 11.01.2022 19:00","256.88","EUR"
"11.01.2022 19:00 - 11.01.2022 20:00","255.00","EUR"
"11.01.2022 20:00 - 11.01.2022 21:00","232.46","EUR"
"11.01.2022 21:00 - 11.01.2022 22:00","215.28","EUR"
"11.01.2022 22:00 - 11.01.2022 23:00","204.81","EUR"
"11.01.2022 23:00 - 12.01.2022 00:00","193.01","EUR"
