"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|HU"
"01.01.2021 00:00 - 01.01.2021 01:00","45.54","EUR"
"01.01.2021 01:00 - 01.01.2021 02:00","41.59","EUR"
"01.01.2021 02:00 - 01.01.2021 03:00","40.05","EUR"
"01.01.2021 03:00 - 01.01.2021 04:00","36.90","EUR"
"01.01.2021 04:00 - 01.01.2021 05:00","34.47","EUR"
"01.01.2021 05:00 - 01.01.2021 06:00","32.82","EUR"
"01.01.2021 06:00 - 01.01.2021 07:00","27.70","EUR"
"01.01.2021 07:00 - 01.01.2021 08:00","15.00","EUR"
"01.01.2021 08:00 - 01.01.2021 09:00","8.43","EUR"
"01.01.2021 09:00 - 01.01.2021 10:00","20.77","EUR"
"01.01.2021 10:00 - 01.01.2021 11:00","27.70","EUR"
"01.01.2021 11:00 - 01.01.2021 12:00","38.91","EUR"
"01.01.2021 12:00 - 01.01.2021 13:00","41.78","EUR"
"01.01.2021 13:00 - 01.01.2021 14:00","41.30","EUR"
"01.01.2021 14:00 - 01.01.2021 15:00","42.74","EUR"
"01.01.2021 15:00 - 01.01.2021 16:00","43.06","EUR"
"01.01.2021 16:00 - 01.01.2021 17:00","49.33","EUR"
"01.01.2021 17:00 - 01.01.2021 18:00","54.81","EUR"
"01.01.2021 18:00 - 01.01.2021 19:00","55.00","EUR"
"01.01.2021 19:00 - 01.01.2021 20:00","55.00","EUR"
"01.01.2021 20:00 - 01.01.2021 21:00","54.74","EUR"
"01.01.2021 21:00 - 01.01.2021 22:00","51.50","EUR"
"01.01.2021 22:00 - 01.01.2021 23:00","51.25","EUR"
"01.01.2021 23:00 - 02.01.2021 00:00","46.83","EUR"
"02.01.2021 00:00 - 02.01.2021 01:00","44.10","EUR"
"02.01.2021 01:00 - 02.01.2021 02:00","38.54","EUR"
"02.01.2021 02:00 - 02.01.2021 03:00","38.08","EUR"
"02.01.2021 03:00 - 02.01.2021 04:00","37.10","EUR"
"02.01.2021 04:00 - 02.01.2021 05:00","36.88","EUR"
"02.01.2021 05:00 - 02.01.2021 06:00","37.20","EUR"
"02.01.2021 06:00 - 02.01.2021 07:00","40.56","EUR"
"02.01.2021 07:00 - 02.01.2021 08:00","45.20","EUR"
"02.01.2021 08:00 - 02.01.2021 09:00","49.67","EUR"
"02.01.2021 09:00 - 02.01.2021 10:00","55.43","EUR"
"02.01.2021 10:00 - 02.01.2021 11:00","57.33","EUR"
"02.01.2021 11:00 - 02.01.2021 12:00","57.40","EUR"
"02.01.2021 12:00 - 02.01.2021 13:00","56.90","EUR"
