"MTU (CET/CEST)","Day-ahead Price [Currency/MWh]","Currency","BZN|RO"
"01.01.2021 00:00 - 01.01.2021 01:00","221.96","RON"
"01.01.2021 01:00 - 01.01.2021 02:00","202.71","RON"
"01.01.2021 02:00 - 01.01.2021 03:00","195.22","RON"
"01.01.2021 03:00 - 01.01.2021 04:00","179.87","RON"
"01.01.2021 04:00 - 01.01.2021 05:00","168.00","RON"
"01.01.2021 05:00 - 01.01.2021 06:00","160.00","RON"
"01.01.2021 06:00 - 01.01.2021 07:00","135.00","RON"
"01.01.2021 07:00 - 01.01.2021 08:00","73.12","RON"
"01.01.2021 08:00 - 01.01.2021 09:00","41.07","RON"
"01.01.2021 09:00 - 01.01.2021 10:00","101.24","RON"
"01.01.2021 10:00 - 01.01.2021 11:00","135.00","RON"
"01.01.2021 11:00 - 01.01.2021 12:00","147.30","RON"
"01.01.2021 12:00 - 01.01.2021 13:00","141.40","RON"
"01.01.2021 13:00 - 01.01.2021 14:00","139.00","RON"
"01.01.2021 14:00 - 01.01.2021 15:00","168.00","RON"
"01.01.2021 15:00 - 01.01.2021 16:00","209.89","RON"
"01.01.2021 16:00 - 01.01.2021 17:00","240.45","RON"
"01.01.2021 17:00 - 01.01.2021 18:00","267.17","RON"
"01.01.2021 18:00 - 01.01.2021 19:00","268.10","RON"
"01.01.2021 19:00 - 01.01.2021 20:00","268.09","RON"
"01.01.2021 20:00 - 01.01.2021 21:00","266.81","RON"
"01.01.2021 21:00 - 01.01.2021 22:00","251.03","RON"
"01.01.2021 22:00 - 01.01.2021 23:00","249.81","RON"
"01.01.2021 23:00 - 02.01.2021 00:00","228.27","RON"
"02.01.2021 00:00 - 02.01.2021 01:00","214.74","RON"
"02.01.2021 01:00 - 02.01.2021 02:00","187.66","RON"
"02.01.2021 02:00 - 02.01.2021 03:00","185.43","RON"
"02.01.2021 03:00 - 02.01.2021 04:00","180.65","RON"
"02.01.2021 04:00 - 02.01.2021 05:00","179.58","RON"
"02.01.2021 05:00 - 02.01.2021 06:00","181.14","RON"
"02.01.2021 06:00 - 02.01.2021 07:00","197.48","RON"
"02.01.2021 07:00 - 02.01.2021 08:00","220.10","RON"
"02.01.2021 08:00 - 02.01.2021 09:00","241.86","RON"
"02.01.2021 09:00 - 02.01.2021 10:00","269.89","RON"
"02.01.2021 10:00 - 02.01.2021 11:00","279.16","RON"
"02.01.2021 11:00 - 02.01.2021 12:00","278.00","RON"
"02.01.2021 12:00 - 02.01.2021 13:00","267.82","RON"
"02.01.2021 13:00 - 02.01.2021 14:00","259.70","RON"
"02.01.2021 14:00 - 02.01.2021 15:00","267.82","RON"
"02.01.2021 15:00 - 02.01.2021 16:00","274.27","RON"
"02.01.2021 16:00 - 02.01.2021 17:00","307.26","RON"
"02.01.2021 17:00 - 02.01.2021 18:00","328.62","RON"
"02.01.2021 18:00 - 02.01.2021 19:00","326.21","RON"
"02.01.2021 19:00 - 02.01.2021 20:00","308.98","RON"
"02.01.2021 20:00 - 02.01.2021 21:00","282.04","RON"
"02.01.2021 21:00 - 02.01.2021 22:00","259.30","RON"
"02.01.2021 22:00 - 02.01.2021 23:00","238.68","RON"
"02.01.2021 23:00 - 03.01.2021 00:00","178.00","RON"
"03.01.2021 00:00 - 03.01.2021 01:00","189.96","RON"
"03.01.2021 01:00 - 03.01.2021 02:00","139.00","RON"
"03.01.2021 02:00 - 03.01.2021 03:00","99.38","RON"
"03.01.2021 03:00 - 03.01.2021 04:00","116.42","RON"
"03.01.2021 04:00 - 03.01.2021 05:00","97.40","RON"
"03.01.2021 05:00 - 03.01.2021 06:00","126.79","RON"
"03.01.2021 06:00 - 03.01.2021 07:00","140.14","RON"
"03.01.2021 07:00 - 03.01.2021 08:00","167.99","RON"
"03.01.2021 08:00 - 03.01.2021 09:00","182.60","RON"
"03.01.2021 09:00 - 03.01.2021 10:00","189.96","RON"
"03.01.2021 10:00 - 03.01.2021 11:00","200.62","RON"
"03.01.2021 11:00 - 03.01.2021 12:00","211.87","RON"
"03.01.2021 12:00 - 03.01.2021 13:00","209.58","RON"
"03.01.2021 13:00 - 03.01.2021 14:00","206.17","RON"
"03.01.2021 14:00 - 03.01.2021 15:00","208.90","RON"
"03.01.2021 15:00 - 03.01.2021 16:00","208.90","RON"
"03.01.2021 16:00 - 03.01.2021 17:00","247.53","RON"
"03.01.2021 17:00 - 03.01.2021 18:00","256.75","RON"
"03.01.2021 18:00 - 03.01.2021 19:00","263.02","RON"
"03.01.2021 19:00 - 03.01.2021 20:00","260.00","RON"
"03.01.2021 20:00 - 03.01.2021 21:00","240.99","RON"
"03.01.2021 21:00 - 03.01.2021 22:00","209.91","RON"
"03.01.2021 22:00 - 03.01.2021 23:00","194.78","RON"
"03.01.2021 23:00 - 04.01.2021 00:00","151.97","RON"
"04.01.2021 00:00 - 04.01.2021 01:00","137.02","RON"
"04.01.2021 01:00 - 04.01.2021 02:00","116.50","RON"
"04.01.2021 02:00 - 04.01.2021 03:00","103.24","RON"
"04.01.2021 03:00 - 04.01.2021 04:00","102.20","RON"
"04.01.2021 04:00 - 04.01.2021 05:00","131.13","RON"
"04.01.2021 05:00 - 04.01.2021 06:00","150.95","RON"
"04.01.2021 06:00 - 04.01.2021 07:00","210.36","RON"
"04.01.2021 07:00 - 04.01.2021 08:00","268.00","RON"
"04.01.2021 08:00 - 04.01.2021 09:00","313.61","RON"
"04.01.2021 09:00 - 04.01.2021 10:00","324.72","RON"
"04.01.2021 10:00 - 04.01.2021 11:00","318.49","RON"
"04.01.2021 11:00 - 04.01.2021 12:00","311.08","RON"
"04.01.2021 12:00 - 04.01.2021 13:00","307.03","RON"
"04.01.2021 13:00 - 04.01.2021 14:00","295.91","RON"
"04.01.2021 14:00 - 04.01.2021 15:00","289.77","RON"
"04.01.2021 15:00 - 04.01.2021 16:00","298.98","RON"
"04.01.2021 16:00 - 04.01.2021 17:00","324.04","RON"
"04.01.2021 17:00 - 04.01.2021 18:00","342.81","RON"
"04.01.2021 18:00 - 04.01.2021 19:00","335.57","RON"
"04.01.2021 19:00 - 04.01.2021 20:00","316.86","RON"
"04.01.2021 20:00 - 04.01.2021 21:00","303.37","RON"
"04.01.2021 21:00 - 04.01.2021 22:00","257.90","RON"
"04.01.2021 22:00 - 04.01.2021 23:00","239.37","RON"
"04.01.2021 23:00 - 05.01.2021 00:00","198.75","RON"
"05.01.2021 00:00 - 05.01.2021 01:00","150.00","RON"
"05.01.2021 01:00 - 05.01.2021 02:00","147.00","RON"
"05.01.2021 02:00 - 05.01.2021 03:00","100.00","RON"
"05.01.2021 03:00 - 05.01.2021 04:00","95.88","RON"
"05.01.2021 04:00 - 05.01.2021 05:00","144.79","RON"
"05.01.2021 05:00 - 05.01.2021 06:00","182.12","RON"
"05.01.2021 06:00 - 05.01.2021 07:00","228.18","RON"
"05.01.2021 07:00 - 05.01.2021 08:00","285.93","RON"
"05.01.2021 08:00 - 05.01.2021 09:00","304.00","RON"
"05.01.2021 09:00 - 05.01.2021 10:00","318.84","RON"
"05.01.2021 10:00 - 05.01.2021 11:00","312.37","RON"
"05.01.2021 11:00 - 05.01.2021 12:00","311.60","RON"
"05.01.2021 12:00 - 05.01.2021 13:00","312.62","RON"
"05.01.2021 13:00 - 05.01.2021 14:00","309.92","RON"
"05.01.2021 14:00 - 05.01.2021 15:00","301.90","RON"
"05.01.2021 15:00 - 05.01.2021 16:00","302.78","RON"
"05.01.2021 16:00 - 05.01.2021 17:00","329.00","RON"
"05.01.2021 17:00 - 05.01.2021 18:00","343.88","RON"
"05.01.2021 18:00 - 05.01.2021 19:00","328.73","RON"
"05.01.2021 19:00 - 05.01.2021 20:00","292.48","RON"
"05.01.2021 20:00 - 05.01.2021 21:00","260.22","RON"
"05.01.2021 21:00 - 05.01.2021 22:00","235.63","RON"
"05.01.2021 22:00 - 05.01.2021 23:00","234.71","RON"
"05.01.2021 23:00 - 06.01.2021 00:00","207.44","RON"
"06.01.2021 00:00 - 06.01.2021 01:00","106.80","RON"
"06.01.2021 01:00 - 06.01.2021 02:00","97.67","RON"
"06.01.2021 02:00 - 06.01.2021 03:00","100.23","RON"
"06.01.2021 03:00 - 06.01.2021 04:00","104.78","RON"
"06.01.2021 04:00 - 06.01.2021 05:00","155.45","RON"
"06.01.2021 05:00 - 06.01.2021 06:00","211.85","RON"
"06.01.2021 06:00 - 06.01.2021 07:00","227.00","RON"
"06.01.2021 07:00 - 06.01.2021 08:00","252.74","RON"
"06.01.2021 08:00 - 06.01.2021 09:00","279.44","RON"
"06.01.2021 09:00 - 06.01.2021 10:00","297.48","RON"
"06.01.2021 10:00 - 06.01.2021 11:00","295.00","RON"
"06.01.2021 11:00 - 06.01.2021 12:00","308.11","RON"
"06.01.2021 12:00 - 06.01.2021 13:00","292.63","RON"
"06.01.2021 13:00 - 06.01.2021 14:00","292.00","RON"
"06.01.2021 14:00 - 06.01.2021 15:00","282.41","RON"
"06.01.2021 15:00 - 06.01.2021 16:00","292.30","RON"
"06.01.2021 16:00 - 06.01.2021 17:00","311.62","RON"
