"MTU (CET/CEST)","Day-ahead Price [EUR/MWh]","Currency","BZN|GR"
"01.01.2020 00:00 - 01.01.2020 01:00","66.01","EUR"
"01.01.2020 01:00 - 01.01.2020 02:00","66.01","EUR"
"01.01.2020 02:00 - 01.01.2020 03:00","58.99","EUR"
"01.01.2020 03:00 - 01.01.2020 04:00","53.16","EUR"
"01.01.2020 04:00 - 01.01.2020 05:00","53.48","EUR"
"01.01.2020 05:00 - 01.01.2020 06:00","53.49","EUR"
"01.01.2020 06:00 - 01.01.2020 07:00","54.00","EUR"
"01.01.2020 07:00 - 01.01.2020 08:00","50.78","EUR"
"01.01.2020 08:00 - 01.01.2020 09:00","51.02","EUR"
"01.01.2020 09:00 - 01.01.2020 10:00","54.62","EUR"
"01.01.2020 10:00 - 01.01.2020 11:00","55.84","EUR"
"01.01.2020 11:00 - 01.01.2020 12:00","54.63","EUR"
"01.01.2020 12:00 - 01.01.2020 13:00","51.03","EUR"
"01.01.2020 13:00 - 01.01.2020 14:00","40.78","EUR"
"01.01.2020 14:00 - 01.01.2020 15:00","44.14","EUR"
"01.01.2020 15:00 - 01.01.2020 16:00","54.62","EUR"
"01.01.2020 16:00 - 01.01.2020 17:00","52.11","EUR"
"01.01.2020 17:00 - 01.01.2020 18:00","52.11","EUR"
"01.01.2020 18:00 - 01.01.2020 19:00","52.34","EUR"
"01.01.2020 19:00 - 01.01.2020 20:00","52.11","EUR"
"01.01.2020 20:00 - 01.01.2020 21:00","51.48","EUR"
"01.01.2020 21:00 - 01.01.2020 22:00","51.09","EUR"
"01.01.2020 22:00 - 01.01.2020 23:00","51.03","EUR"
"01.01.2020 23:00 - 02.01.2020 00:00","54.62","EUR"
"02.01.2020 00:00 - 02.01.2020 01:00","40.78","EUR"
"02.01.2020 01:00 - 02.01.2020 02:00","34.78","EUR"
"02.01.2020 02:00 - 02.01.2020 03:00","29.17","EUR"
"02.01.2020 03:00 - 02.01.2020 04:00","30.00","EUR"
"02.01.2020 04:00 - 02.01.2020 05:00","35.41","EUR"
"02.01.2020 05:00 - 02.01.2020 06:00","46.90","EUR"
"02.01.2020 06:00 - 02.01.2020 07:00","53.58","EUR"
"02.01.2020 07:00 - 02.01.2020 08:00","53.79","EUR"
"02.01.2020 08:00 - 02.01.2020 09:00","54.36","EUR"
"02.01.2020 09:00 - 02.01.2020 10:00","51.10","EUR"
"02.01.2020 10:00 - 02.01.2020 11:00","49.10","EUR"
"02.01.2020 11:00 - 02.01.2020 12:00","50.68","EUR"
"02.01.2020 12:00 - 02.01.2020 13:00","54.36","EUR"
"02.01.2020 13:00 - 02.01.2020 14:00","54.35","EUR"
"02.01.2020 14:00 - 02.01.2020 15:00","54.70","EUR"
"02.01.2020 15:00 - 02.01.2020 16:00","58.00","EUR"
"02.01.2020 16:00 - 02.01.2020 17:00","70.01","EUR"
"02.01.2020 17:00 - 02.01.2020 18:00","76.00","EUR"
"02.01.2020 18:00 - 02.01.2020 19:00","73.01","EUR"
"02.01.2020 19:00 - 02.01.2020 20:00","73.00","EUR"
"02.01.2020 20:00 - 02.01.2020 21:00","70.01","EUR"
"02.01.2020 21:00 - 02.01.2020 22:00","56.46","EUR"
"02.01.2020 22:00 - 02.01.2020 23:00","53.88","EUR"
"02.01.2020 23:00 - 03.01.2020 00:00","54.52","EUR"
"03.01.2020 00:00 - 03.01.2020 01:00","45.79","EUR"
"03.01.2020 01:00 - 03.01.2020 02:00","38.00","EUR"
"03.01.2020 02:00 - 03.01.2020 03:00","30.86","EUR"
"03.01.2020 03:00 - 03.01.2020 04:00","28.64","EUR"
"03.01.2020 04:00 - 03.01.2020 05:00","36.79","EUR"
"03.01.2020 05:00 - 03.01.2020 06:00","43.45","EUR"
"03.01.2020 06:00 - 03.01.2020 07:00","54.15","EUR"
"03.01.2020 07:00 - 03.01.2020 08:00","56.99","EUR"
"03.01.2020 08:00 - 03.01.2020 09:00","68.97","EUR"
"03.01.2020 09:00 - 03.01.2020 10:00","58.45","EUR"
"03.01.2020 10:00 - 03.01.2020 11:00","54.72","EUR"
"03.01.2020 11:00 - 03.01.2020 12:00","54.73","EUR"
"03.01.2020 12:00 - 03.01.2020 13:00","54.73","EUR"
"03.01.2020 13:00 - 03.01.2020 14:00","54.72","EUR"
"03.01.2020 14:00 - 03.01.2020 15:00","57.45","EUR"
"03.01.2020 15:00 - 03.01.2020 16:00","68.97","EUR"
"03.01.2020 16:00 - 03.01.2020 17:00","70.50","EUR"
"03.01.2020 17:00 - 03.01.2020 18:00","69.22","EUR"
"03.01.2020 18:00 - 03.01.2020 19:00","69.21","EUR"
"03.01.2020 19:00 - 03.01.2020 20:00","69.14","EUR"
"03.01.2020 20:00 - 03.01.2020 21:00","70.49","EUR"
